CO_TAZID,ATO_Auto_Score,ATO_Tran_Score
570144,0.790406939660671,0.0
570143,0.6650082918739635,0.0
570146,0.8304099162308117,0.0
570149,1.0,0.0
570145,0.8370859378322065,0.0
570148,0.865735425436918,0.0
570159,0.9179529701917761,0.0
570161,0.9592209890717354,0.0
570154,0.7461410894246715,0.0
570160,0.8856465535570013,0.0
570158,0.8557851766806991,0.0
570147,0.8825105243015691,0.0
570150,0.8075353533509225,0.0
570151,0.9159553392917462,0.0
570194,0.8938167012059852,1.0
570211,0.9679742917918146,0.9029007633587787
570162,1.0,0.0
570193,0.9308452851547879,0.5354198473282443
570152,0.9449774961885025,0.0
570163,0.7670477861010758,0.0
570164,0.8523852819774225,0.0
570165,0.9169797961104897,0.0
570170,0.758703925717918,0.0
570172,0.9150406733020606,0.0
570213,0.943355084766219,1.0
570303,1.0,0.8939766945675365
570173,0.9803512950282822,0.0
570171,0.8184224712953502,0.0
570212,0.9171809499287915,0.42688330871491875
570166,0.7803097679257631,0.0
570234,0.8330844226670918,0.0
570235,0.8848438575000419,0.0
570240,0.8078801201483395,0.0
570250,0.7748477170137432,0.0
570251,0.7993136777809474,0.0
570253,0.8366838387058882,0.0
570237,0.9311412414209722,0.0
570157,0.6648012350443844,0.0
570142,0.5158659574111053,0.0
570141,0.39668249626634,0.0
570156,0.6521487423019482,0.0
570168,0.807343144329032,0.0
570236,0.8774604399845619,0.0
570252,0.870496534827916,0.0
570153,0.5327974762136493,0.0
570155,0.5706878324635444,0.0
570167,0.6913563673585824,0.0
570233,0.8001191415099089,0.0
570169,0.8558555535046063,0.0
570243,1.0,0.0
570239,0.7303877972245062,0.0
570241,0.8708824861980434,0.0
570232,0.7117950094809793,0.0
570176,0.8270938252128713,0.17958311063602353
570181,0.6563719839006533,0.0
570180,0.6111279655360718,0.0
570179,0.8974273405739943,0.3405932656333511
570183,0.7505511396962159,0.05251202565473009
570185,0.8649657180996299,0.07830037413148049
570175,0.730305604433388,0.0
570177,0.9521873672714034,0.7568145376803849
570195,1.0,1.0
570178,0.9515806079728172,0.805184393372528
570174,0.642173816313735,0.0
570182,0.6124121779859485,0.0
570184,0.7753816462832857,0.4259779554787119
570189,0.8434816549570648,0.9325696995893668
570191,0.8858313817330211,0.9241409120380376
570186,0.8684187700581143,0.7527555651610115
570201,0.9147584352502385,0.9524529933001945
570198,1.0,0.9271666306462071
570204,0.9409857750021684,1.0
570206,0.8572729638303409,0.06526907283336936
570190,0.7642249978315552,0.7138534687702615
570202,0.8422131147540983,0.33045169656364815
570203,0.8226971116315379,0.29997838772422736
570205,0.8867204440974933,0.0
570188,0.662546621563015,0.19364599092284418
570192,0.7502927400468384,0.48152150421439377
570187,0.7491434643073988,0.522800950940134
570197,0.9508316596142972,0.8974229408792319
570196,0.8738080845504358,0.3530823648307226
570199,0.9435972934500712,0.7839818089944416
570200,1.0,1.0
570207,0.6530313162500178,0.15284222737819025
570208,0.6055518404166015,0.12141096287703017
570215,0.8002646443663475,0.2926696635730858
570216,0.8760297653771182,0.2099767981438515
570217,0.7378171108233854,0.4420316125290023
570218,0.8055931021726449,0.44018271461716935
570219,0.8010187385285205,0.5949100928074246
570210,0.6801573638006346,0.18967517401392112
570220,0.7471508046042429,0.5090269721577726
570222,0.6792681018169401,0.1388486078886311
570223,0.6524266181011056,0.05923723897911833
570224,0.7429534880412049,0.34030597447795824
570225,0.700944751931477,0.2316560324825986
570226,0.8212512271815375,0.48419373549883993
570221,0.7688487970063884,0.5197578306264501
570227,0.8107935062532903,0.40342227378190254
570228,0.7704636967687777,0.4059237238979118
570261,0.91797447462402,0.2203088747099768
570260,0.9144529971685899,0.23462877030162413
570262,0.9734999928859042,0.32895881670533644
570306,0.8864732581136263,0.4601943155452436
570308,0.838865728554558,0.640697505800464
570309,0.8047536388600373,0.56645156612529
570310,0.8338218345830428,0.4133193155452436
570229,0.7448316093507676,0.37978538283062646
570312,0.7641108091572641,0.40128335266821347
570313,1.0,0.44087151972157773
570314,0.9548326053241893,0.40900522041763343
570315,0.9304597128750907,0.2609483758700696
570316,0.8381898894469502,0.6456279002320185
570318,0.8750053355719022,0.6931917053364269
570323,0.8717826501429933,0.8864559164733179
570319,0.8662407694606092,0.6734701276102089
570322,0.8798856053384175,0.7820475638051044
570321,0.8847303046255851,0.8774289443155452
570317,0.8046255851343853,0.4426116589327146
570320,0.8799567462971131,0.9340922273781903
570325,0.8898311113640568,1.0
570326,0.8845453381329766,0.9464182134570766
570324,0.8631959364284393,0.8746737238979119
570327,0.8771822489079862,0.9734628770301624
570328,0.8675070785253902,0.9715414733178654
570329,0.8942703071866597,0.9421766241299304
570330,0.8903006416914474,0.931554524361949
570331,0.8822545992629797,0.9410165313225058
570332,0.8726647980308183,0.9322795823665894
570333,0.9099782308666392,0.902443445475638
570334,0.9012278929470854,0.8659730278422274
570335,0.8923637294936186,0.9285092807424594
570336,0.8816143306347196,0.9428291763341067
570311,0.8075708208243815,0.37681264501160094
570337,0.8189391460239318,0.5630075406032483
570338,0.8290340480628317,0.6625217517401392
570339,0.829845054991961,0.7162848027842227
570340,0.8351521705106498,0.728465777262181
570341,0.8208101532376251,0.3991806844547564
570342,0.8310615653856551,0.357417343387471
570343,0.7789223567576796,0.400340777262181
570344,0.7859439693809314,0.5512253480278422
570346,0.7627449027503095,0.13518706496519722
570348,0.7903475947241865,0.27316560324825984
570349,0.7279214034688332,0.0
570351,0.9252521946985758,0.773310614849188
570350,0.9109315197131597,0.6740501740139211
570353,0.8965183614814394,0.9655597447795824
570354,0.8408434472062946,0.6790530742459396
570355,0.7909309505854901,0.5177276682134571
570357,0.8074854516739468,0.5263921113689095
570375,0.7310089210762204,0.12373114849187936
570361,0.8113341775393765,0.41259425754060325
570362,0.7453651665409843,0.0
570365,0.9218445427770585,0.7277769721577726
570366,0.9070827938477299,0.8917488399071926
570352,0.9070543374642517,0.939566415313225
570368,0.8882944666562327,0.7425681554524362
570369,0.8792239944225488,0.824209686774942
570370,0.867862783318868,0.60542343387471
570374,0.838801701691732,0.5710919373549884
570371,0.8467766031615042,0.5705843967517401
570372,0.823150690778709,0.4303219257540603
570381,0.7868403454604954,0.5453161252900232
570373,0.7944381998491812,0.6595852668213457
570382,0.8075708208243815,0.4743691995359629
570376,0.7557232901270577,0.660056554524362
570385,0.644857220095898,0.21773491879350348
570384,0.7663232929726961,0.626921403712297
570397,0.7748032952492068,0.5490139211136891
570417,0.7685215485963889,0.15106583526682135
570356,0.8589772775777926,0.6177856728538283
570214,0.681736693083676,0.21146316705336426
570307,0.7825576597470227,0.6030669953596288
570230,0.6868090434386693,0.17056989559164734
570345,0.7550545651153195,0.1476580626450116
570358,0.8076988745500334,0.5870069605568445
570383,0.624816812031359,0.5889283642691415
570398,0.8367172716019521,0.535237819025522
570231,0.694136562184312,0.14965197215777262
570263,0.9052686994009931,0.14504785382830626
570264,0.8563521762019265,0.23836281902552203
570363,0.851137543929542,0.40048578886310904
570209,0.69705334149083,0.273491879350348
570347,0.7293157662592661,0.0
570359,0.7957898780643968,0.3775739559164733
570360,0.7358678485551271,0.0
570367,0.8802555383236345,0.695294373549884
570245,0.9148222522955137,0.373863511885201
570247,0.9607980093421224,0.5612882024318108
570248,0.9064550865092185,0.32774674115456237
570254,0.8190873241076235,0.0
570256,0.6588306340128927,0.0
570257,0.6542832613029496,0.0
570249,0.8354651416597546,0.2997042392375945
570259,0.8034443619854194,0.13835031219191588
570276,0.6570262365215873,0.15949172965275496
570305,1.0,1.0
570242,0.8107128825249924,0.0
570246,0.9017476462798854,0.37627341439369044
570277,0.7911409903813973,0.4359732719903604
570258,0.7516625194627552,0.0
570273,0.6724582005500502,0.0
570279,0.8305830823183598,0.612772483294994
570238,0.8248206516203198,0.0
570272,0.641863476957553,0.0
570244,0.9104494986976325,0.4446270128162997
570304,0.9875656640619316,0.8125753094533903
570255,0.7793833035025683,0.0
570278,0.7972017287292094,0.4418884872384708
570280,0.712744966442953,0.39285714285714285
570283,0.782248322147651,0.3923437958345556
570287,0.6912818791946309,0.3609562921677911
570291,0.7430805369127517,0.09518920504546788
570292,0.7401140939597315,0.23635963625696685
570293,0.8322818791946309,0.24794661190965092
570298,0.7233959731543624,0.335802288061015
570297,0.9679194630872483,1.0
570302,0.9482885906040268,0.8208418891170431
570290,0.686248322147651,0.32399530654150777
570289,0.6314563758389262,0.08411557641537108
570301,0.8568389261744966,0.41639777060721617
570299,0.7146778523489933,0.25579348782634204
570399,1.0,0.2629070108536228
570282,0.8629127516778523,0.7921677911410971
570288,0.7102348993288591,0.30104136110296276
570300,0.8246040268456376,0.24317981812848344
570285,0.8331073825503356,0.6244499853329422
570284,0.8079530201342282,0.5732619536520974
570294,0.8625637583892617,0.8308154884130243
570295,0.9163087248322148,0.8139483719565855
570296,0.8801140939597315,0.44939865063068346
570286,0.6224563758389262,0.15231739513053683
570281,0.8813489932885906,0.6652977412731006
570377,0.9202005190084935,0.9212846657800109
570378,0.9341382841918021,1.0
570379,1.0,0.7506526772080193
570380,0.8921401784957994,0.6752376730210334
570390,0.9102053702748281,0.6413969755184473
570391,0.9956338602989304,0.6046007585833211
570395,0.935532060710133,0.40830500960543814
570396,0.8540230858674142,0.44007684350524606
570411,0.985862023825108,0.3474705679523176
570415,0.8571340566597107,0.3910644795822866
570413,0.8788646496692668,0.23658933057484852
570416,0.9091427119348853,0.42037338062164425
570412,0.848571186558142,0.18151815181518152
570418,0.8730662313361004,0.2620067976946948
570419,0.904129736722546,0.11920595044579085
570394,0.978130799380886,0.5124870696024826
570364,0.7888633842418492,0.6162378502001143
570389,0.892247905169226,1.0
570388,1.0,0.7260148656375072
570400,0.9333561247200497,0.663750714694111
570387,0.7663138653029045,0.8014293882218411
570403,0.9699921160407176,0.6699256718124643
570404,0.9441843590620181,0.5624928530588907
570406,0.8221713679715899,0.3153802172670097
570401,0.9253465802454492,0.0
570402,0.8231760495084736,0.0
570386,0.8201689818529397,0.35208690680388793
570392,0.9749986500350991,1.0
570393,0.9753612120370585,0.7616041589305607
570405,0.9500281564107904,0.5376903082064612
570407,0.9192412425848356,0.4474563683624211
570410,1.0,0.39502413665057556
570408,0.9788325503536908,0.5268473821017453
570409,0.8904214204716392,0.10872632751578165
570414,1.0,0.6038478355924792
570420,0.8488072660205662,1.0
570274,1.0,0.0
570267,0.8066473956429766,0.0
570275,0.9889025484267535,0.0
570266,0.6980097684154567,0.0
570269,0.6302178511701055,0.0
570271,0.8652246624802029,0.0
570265,0.9129592096665227,0.0
570268,0.8716704876455018,0.0
570270,0.7663997519132583,0.0
57038,0.25474907111832124,0.0
57040,0.3236520313290422,0.0
57017,0.22982189893069582,0.0
57043,0.5786104278961048,0.0
57076,0.3933399619725435,0.0
57072,0.1956844069984475,0.0
57053,0.5259999651124252,0.0
57044,0.17677534146213825,0.0
57078,0.21424459678685437,0.0
57081,0.05264535035846983,0.0
57042,0.455300294800007,0.0
57065,0.40982434106093113,0.0
57032,0.45336403439914874,0.0
57073,0.36576133410086,0.0
57011,0.22401311772812113,0.0
57041,1.7443787395119228e-05,0.0
57025,0.4075043173373803,0.0
57026,0.3704013815479617,0.0
57074,0.40841139428192647,0.0
57075,0.39222355957925586,0.0
57061,0.47417447276152597,0.0
57060,0.48312313569522214,0.0
57052,0.5954087951576046,0.0
57007,0.45898093394037714,0.0
57054,0.43478640082334674,0.0
57058,0.5069862368517453,0.0
57057,0.4411882707973555,0.0
57002,0.39913129938772307,0.0
57004,0.453398921973939,0.0
57008,0.5477523679941388,0.0
57006,0.4690111116925707,0.0
57055,0.36555200865211857,0.0
57045,0.3502712508939941,0.0
57051,0.6515429029950983,0.0
57001,0.40645769009367316,0.0
57064,0.3960088614439967,0.0
57037,0.6021246533047255,0.0
57010,0.19851030055645683,0.0
57013,0.255446822614126,0.0
57012,0.25644111849564777,0.0
57049,0.6230397543914735,0.0
57009,0.1580407137997802,0.0
57024,0.36954663596560083,0.0
57077,0.40340502729952726,0.0
57063,0.4205522703089295,0.0
57066,0.40150365447345926,0.0
57036,0.5214994679644844,0.0
57003,0.423116507056012,0.0
57005,0.487344532244841,0.0
57059,0.467301620527849,0.0
57056,0.3271756763828563,0.0
57048,0.6229350916671028,0.0
57047,0.6109686535140509,0.0
57046,0.5175920595879777,0.0
57062,0.43351300434350304,0.0
57039,1.0,0.0
57050,0.6480367017286793,0.0
57079,0.03818445060791599,0.0
57080,0.10745373035393445,0.0
57082,0.06581540984178484,0.0
57083,0.03481779964065798,0.0
57084,0.0,0.0
57020,0.8579093799682035,0.0
57018,0.9070349761526232,0.0
57027,0.9567965023847377,0.0
57022,0.9899046104928458,0.0
57021,1.0,0.0
57019,0.937758346581876,0.0
57016,0.7689984101748808,0.0
57015,0.7370429252782194,0.0
57014,0.7375596184419714,0.0
57028,0.9274244833068362,0.0
57023,0.9236883942766295,0.0
57029,0.9189854020485523,0.0
57031,1.0,0.0
57030,0.829502379224131,0.0
57033,0.9103652173913044,0.0
57070,0.8465739130434783,0.0
57034,1.0,0.0
57035,0.9996869565217391,0.0
57067,0.9025043478260869,0.0
57068,0.854504347826087,0.0
57071,0.8182260869565218,0.0
57069,0.944,0.0
